EmpID,FirstName,LastName,Name,Position,Department,Agreement_Date,ExitDate, Contract_Term (in months) ,Current Employee Rating,Basic Salary,Bonus,Benefits,cloud_service_used,database_software_required,statistic_software_required,programming_language_required,Tools_used
3172,Justice,Clark,,Mechanic,Production       ,2019-04-22,,-1452.566667,4,41936,0,1316.18,,SQL,R,Python,"SQL,R,Python"
3182,Dexter,Preston,,Technician,Production       ,2023-01-26,,-1498.4,2,16484.37,0,1703.04,,Teradata,SAS,,"Teradata,SAS,"
3184,Dakota,Oliver,,Tower Hand,Production       ,2022-05-13,,-1489.8,5,87875.95,41218.58,5743.27,,SQL,,,"SQL,,"
3188,Meghan,Ray,,Laborer,Production       ,2022-11-06,,-1495.7,4,90293.52,0,3552.8,,SQL,,,"SQL,,"
3189,Jasiah,Palmer,,Project Manager,Production       ,2023-08-04,,-1504.733333,1,75755.2,34409.8,3766.87,,SQL,,,"SQL,,"
3190,Jaiden,Hawkins,,Administration,Production       ,2020-11-15,,-1471.666667,2,40924.16,2495.88,657.7,,SQL,,,"SQL,,"
3193,Dayanara,Murray,,Laborer,Production       ,2021-08-28,,-1481.2,3,54965.6,0,300,,SQL,R,Python,"SQL,R,Python"
3194,Alessandro,Sawyer,,Groundman,Production       ,2021-03-25,,-1476,1,49622.4,4562.44,3188.87,Pig,SQL,SAS,Python,"SQL,SAS,Python"
3197,Erik,Parks,,Lineman,Production       ,2019-06-27,,-1454.766667,1,43.47,0,0,,,SPSS,,",SPSS,"
3198,Violet,Bennett,,Laborer,Production       ,2023-01-04,,-1497.666667,2,43968.74,2260.5,0,,,,,",,"
3199,Hannah,Jacobi,,Engineer,Production       ,2018-11-22,,-1447.533333,2,24419.17,208.35,75,,SQL,SAS,,"SQL,SAS,"
3200,Peter,Robertson,,Engineer,Production       ,2021-01-08,,-1473.466667,4,75755.2,10087.11,2379.78,,,,,",,"
3201,Josephine,Bugali,,Technician,Production       ,2022-11-18,,-1496.1,4,48268.8,228.84,1446.34,,SQL,SPSS,,"SQL,SPSS,"
3204,Bruno,Rossetti,,Administration,Production       ,2023-06-04,,-1502.7,4,39209.18,1113.12,3737.15,,,,,",,"
3206,Thomas,Barbara,,Groundman,Production       ,2019-09-06,,-1457.133333,2,62959.54,10883.75,55.6,,,,,",,"
3207,Lynn,O'hare,,Supervisor,Production       ,2022-03-27,,-1488.233333,5,53113.6,-0.01,2600.1,,SQL,,,"SQL,,"
3209,Daniel,Davis,,Technician,Production       ,2021-04-24,,-1477,5,44075.2,2965.67,2543.41,,SQL,,C/C++/C#/Objective-C,"SQL,,C/C++/C#/Objective-C"
3210,Barbara M,Stanford,,Lineman,Production       ,2020-05-12,,-1465.433333,5,60991.1,8281.17,5026.43,MapReduce/Elastic MapReduce,SQL,SAS,,"SQL,SAS,"
3211,Phylicia,Gosciminski,,Administrator,Production       ,2023-05-23,,-1502.3,2,41779.2,0,809.2,,Oracle,,,"Oracle,,"
3214,Morissa,Power,,Laborer,Production       ,2019-07-16,,-1455.4,2,37424,42.47,20.93,,,,,",,"
3215,Jason,Woodson,,Administrator,Production       ,2020-01-25,,-1461.833333,3,56974.4,10.38,2374.54,,SQL,,,"SQL,,"
3216,Janine,Purinton,,Engineer,Production       ,2021-08-16,,-1480.8,5,40602,1920.5,17.33,,SQL,,,"SQL,,"
3218,Spencer,Cole,,Laborer,Production       ,2018-09-04,,-1444.9,5,38812.16,0,0,,,,,",,"
3219,Luisa,Monterro,,Administrator,Production       ,2019-09-20,,-1457.6,3,34377.36,3092.63,162.78,NoSQL,mySQL,,,"mySQL,,"
3220,Sandy,Mckenna,,Tower Hand,Production       ,2023-07-24,,-1504.366667,1,75755.2,40768.64,5551.45,,SQL,,,"SQL,,"
3221,Savanah,Baker,,Foreman,Production       ,2023-07-05,,-1503.733333,4,36695.6,0,0,,,SAS,,",SAS,"
3222,Gloria,Small,,Manager,Production       ,2021-01-11,,-1473.566667,2,57816.8,0,0,,SQL,,Python,"SQL,,Python"
3223,Alisa,Aguirre,,Splicer,Production       ,2022-11-06,,-1495.7,5,63264.32,0,0,,SQL,,,"SQL,,"
3224,Sterling,Davila,,Manager,Production       ,2023-04-03,,-1500.633333,5,17500,1174.13,792.72,Hadoop,SQL,SPSS,,"SQL,SPSS,"
3226,Drake,Ashley,,Technician,Production       ,2019-01-20,,-1449.5,4,75755.2,51901.83,18796.9,,Teradata,SAS,Python,"Teradata,SAS,Python"
3229,Ruby,Bean,,Program Manager,Production       ,2022-12-18,,-1497.1,1,96405.12,0,3802.4,,Teradata,,,"Teradata,,"
3231,Carley,Irwin,,Shop,Production       ,2021-05-24,,-1478,2,75755.2,1872.37,11021.13,Pig,SQL,R,Python,"SQL,R,Python"
3234,Parker,Harrison,,Administration,Production       ,2021-08-23,,-1481.033333,3,77176.72,21593.1,3633.55,,SQL,,Ruby,"SQL,,Ruby"
3237,Landon,Mayo,,Drafter,Production       ,2022-11-21,,-1496.2,4,35285.6,2708.07,5.45,,SQL,R,Python,"SQL,R,Python"
3239,Rachael,Pena,,Operator,Production       ,2019-06-02,,-1453.933333,3,149381.44,0,4680,Pig,,,Java/Javascript,",,Java/Javascript"
3241,Lana,Vega,,Administrator,Production       ,2022-05-15,,-1489.866667,1,37456,219.76,915.68,NoSQL,mySQL,R,Ruby,"mySQL,R,Ruby"
3243,Harley,Peterson,,Technician,Production       ,2020-12-13,,-1472.6,2,40812.8,5841.34,6785.09,Pig,mySQL,,,"mySQL,,"
3244,Kade,Stokes,,Mechanic,Production       ,2021-07-28,,-1480.166667,2,75755.2,30959.34,4622.72,Pig,,,Python,",,Python"
3249,Kaley,Pollard,,Laborer,Production       ,2018-12-06,,-1448,3,105939.2,33095.28,7245.01,Pig,,,Java/Javascript,",,Java/Javascript"
3250,Seth,Fletcher,,Supervisor,Production       ,2021-03-25,,-1476,2,87360,0,2916.8,Hadoop,,R,,",R,"
3252,Edward,Chung,,Mechanic,Production       ,2023-03-14,,-1499.966667,4,88916.8,0,6044.1,,,MatLab,Python,",MatLab,Python"
3255,Lawson,Zuniga,,Runner,Production       ,2023-03-22,,-1500.233333,3,70422.4,7359.13,1815.3,,mySQL,,Python,"mySQL,,Python"
3256,Coleman,Huffman,,Flagger,Production       ,2019-01-24,,-1449.633333,5,56432.29,2459.47,2285.2,,,R,Python,",R,Python"
3257,Sanaa,Reilly,,Laborer,Production       ,2020-11-19,,-1471.8,3,109230.4,21739.29,12274.47,,SQL,SAS,,"SQL,SAS,"
3258,Slade,Randolph,,Foreman,Production       ,2023-02-15,,-1499.066667,2,23899.2,0,958.33,Hive,SQL,R,Python,"SQL,R,Python"
3260,Roland,Orozco,,Splicer,Production       ,2021-10-06,,-1482.5,3,40205.44,3204.11,0,,,,,",,"
3262,Kasey,Preston,,Laborer,Production       ,2022-03-22,,-1488.066667,4,76951.71,8331.5,5439.38,Pig,SQL,,Python,"SQL,,Python"
3265,Giovanni,Klein,,Groundman,Production       ,2018-10-31,,-1446.8,1,84582.4,0,9024.3,,SQL,SAS,,"SQL,SAS,"
3266,Max,Mahoney,,Laborer,Production       ,2020-07-24,,-1467.866667,2,65913.6,0,3790.5,,SQL,,Python,"SQL,,Python"
3268,Makai,Ochoa,,Driver,Production       ,2023-06-22,,-1503.3,2,103272,0,5446.34,,SQL,,,"SQL,,"
3269,Caiden,Hogan,,Laborer,Production       ,2021-06-20,,-1478.9,1,53779.84,0,191,Pig,SQL,R,Ruby,"SQL,R,Ruby"
3270,Brandon,Dickerson,,Technician,Production       ,2019-10-31,,-1458.966667,2,32435.08,4429.08,97.32,,SQL,R,Python,"SQL,R,Python"
3272,Monserrat,Cooke,,Flagger,Production       ,2023-02-10,,-1498.9,3,56591.68,0,0,Pig,SQL,SPSS,Ruby,"SQL,SPSS,Ruby"
3273,Zaria,Mcintosh,,Coordinator,Production       ,2022-09-16,,-1494,4,59013.76,0,105.6,,SQL,,,"SQL,,"
3275,Gina,Kent,,Foreman,Production       ,2022-11-16,,-1496.033333,3,75755.2,3285.37,2762.64,,,R,Python,",R,Python"
3276,Catherine,Anthony,,Project Manager,Production       ,2021-01-25,,-1474.033333,2,75755.2,6121.09,8581.4,,SQL,SPSS,Python,"SQL,SPSS,Python"
3281,Gloria,Rose,,Laborer,Production       ,2019-08-16,,-1456.433333,5,75755.2,5071.01,10425.68,,SQL,SPSS,Python,"SQL,SPSS,Python"
3282,Rebekah,Carpenter,,Lineman,Production       ,2020-06-04,,-1466.2,3,65262.72,0,0,,SQL,R,Python,"SQL,R,Python"
3283,Iris,Reynolds,,Lineman,Production       ,2020-07-21,,-1467.766667,3,84582.4,0,4154,,,SPSS,Python,",SPSS,Python"
3286,Regan,Conrad,,Project Manager,Production       ,2019-11-06,,-1459.166667,3,105019.6,29365.22,14041.61,,,SPSS,Java/Javascript,",SPSS,Java/Javascript"
3287,Litzy,Arias,,Laborer,Production       ,2021-01-01,,-1473.233333,1,51734,2363.17,801.83,MapReduce/Elastic MapReduce,SQL,R,Python,"SQL,R,Python"
3288,Eden,Silva,,Foreman,Production       ,2019-09-24,,-1457.733333,2,75755.2,3632.02,3757.05,,SQL,R,Python,"SQL,R,Python"
3289,Kinley,Serrano,,Groundman,Production       ,2020-05-17,,-1465.6,4,52112.47,3620.06,3916.7,,SQL,SPSS,,"SQL,SPSS,"
3290,Jaiden,Middleton,,Mechanic,Production       ,2018-08-07,,-1443.966667,3,75755.2,6853.52,6429.81,,SQL,SPSS,Python,"SQL,SPSS,Python"
3291,Shamar,Serrano,,Flagger,Production       ,2023-08-01,,-1504.633333,2,278.93,0,0,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
3295,Emmanuel,Perkins,,Groundman,Production       ,2019-05-31,,-1453.866667,5,12087.93,954.46,14648.94,Hive,SQL,SPSS,Python,"SQL,SPSS,Python"
3299,Devyn,Pace,,Supervisor,Production       ,2022-11-10,,-1495.833333,4,109230.4,2931.67,6187.23,,,SAS,Python,",SAS,Python"
3303,Ty,Page,,Laborer,Production       ,2023-02-18,,-1499.166667,3,61027.2,2347.2,1628.26,Hive,,,Java/Javascript,",,Java/Javascript"
3304,Destiney,Kirby,,Foreman,Production       ,2019-04-02,,-1451.9,4,63281.7,3174.24,1681.31,NoSQL,,R,Python,",R,Python"
3307,Quincy,Cardenas,,Vp,Production       ,2019-06-21,,-1454.566667,4,25024.96,0,1300.22,,,,,",,"
3308,Alyvia,Mitchell,,Administrative,Production       ,2022-06-10,,-1490.733333,3,55.37,0,0,,SQL,SAS,,"SQL,SAS,"
3309,Lillie,Potter,,Assistant,Production       ,2020-10-18,,-1470.733333,1,45663.2,701.35,4361.52,,SQL,SAS,,"SQL,SAS,"
3312,Saniya,Mosley,,Engineer,Production       ,2018-12-01,,-1447.833333,4,64316.2,3008.37,6702.28,,SQL,SAS,,"SQL,SAS,"
3313,Aimee,Davila,,Assistant,Production       ,2021-05-09,,-1477.5,3,33445.2,1059.9,1439.47,,,,Java/Javascript,",,Java/Javascript"
3314,German,Hobbs,,Project Manager,Production       ,2019-01-01,,-1448.866667,4,109230.4,417.68,4511.43,Pig,SQL,,,"SQL,,"
3317,Shyann,Hurst,,Specialist,Production       ,2022-03-17,,-1487.9,3,110499.2,0,8964,Pig,,R,Python,",R,Python"
3319,Madelynn,Murillo,,Laborer,Production       ,2019-10-09,,-1458.233333,3,52173.2,1183.51,0,Pig,SQL,R,Python,"SQL,R,Python"
3320,Zachery,Moreno,,Foreman,Production       ,2020-05-18,,-1465.633333,5,93542.4,0,1638.6,,SQL,SAS,,"SQL,SAS,"
3321,Tatum,Terrell,,Technician,Production       ,2019-02-17,,-1450.433333,2,35040,0,0,Pig,SQL,R,Python,"SQL,R,Python"
3326,Keagan,Vaughan,,Laborer,Production       ,2022-01-14,,-1485.833333,3,16604.65,855.68,29.78,,Teradata,,HTML/HTML5,"Teradata,,HTML/HTML5"
3327,Selah,Ibarra,,Technician,Production       ,2020-01-01,,-1461.033333,1,75755.2,576.16,3009.01,Hadoop,SQL,,,"SQL,,"
3329,Gabriel,Smith,,Coordinator,Production       ,2020-10-24,,-1470.933333,4,51990.4,0,5501.28,,SQL,R,Python,"SQL,R,Python"
3330,Esther,Willis,,Engineer,Production       ,2020-08-09,,-1468.4,4,19476.64,113.7,13.6,Hive,SQL,SPSS,,"SQL,SPSS,"
3332,Will,Morse,,Driver,Production       ,2022-10-29,,-1495.433333,3,69240,2983.92,4080,Hadoop,SQL,SAS,Python,"SQL,SAS,Python"
3333,Yael,Sexton,,Administrative,Production       ,2023-05-16,,-1502.066667,3,75755.2,45740.37,7796.15,NoSQL,Teradata,SAS,Ruby,"Teradata,SAS,Ruby"
3334,Brendon,Ryan,,Drafter,Production       ,2023-05-30,,-1502.533333,3,65913.6,0,1346.5,NoSQL,,SAS,,",SAS,"
3337,Jorge,Pineda,,Project Manager,Production       ,2022-08-26,,-1493.3,3,53872,303.36,0.9,,,,,",,"
3338,Aspen,Underwood,,Laborer,Production       ,2019-11-15,,-1459.466667,3,75755.2,864.24,2196.17,Pig,,R,,",R,"
3339,Alyson,Hickman,,Engineer,Production       ,2021-08-22,,-1481,5,75755.2,15484.55,15026.15,,,,Python,",,Python"
3340,Mina,Hancock,,Technician,Production       ,2022-11-29,,-1496.466667,3,75755.2,0,4877.1,,,,Python,",,Python"
3342,London,Nunez,,Lineman,Production       ,2021-07-31,,-1480.266667,2,60577.6,0,0,,mySQL,SAS,Python,"mySQL,SAS,Python"
3344,Justine,Villanueva,,Lineman,Production       ,2021-08-29,,-1481.233333,3,80429.41,19715.61,4276.74,,Teradata,R,,"Teradata,R,"
3348,Ryder,Bray,,Laborer,Production       ,2019-10-31,,-1458.966667,2,51798.4,9176.84,1686.41,NoSQL,SQL,R,C/C++/C#/Objective-C,"SQL,R,C/C++/C#/Objective-C"
3349,Taylor,Bonilla,,Drafter,Production       ,2022-11-07,,-1495.733333,3,0,124.83,1150,Hive,SQL,R,Python,"SQL,R,Python"
3350,Jalen,Richmond,,Technician,Production       ,2022-11-20,,-1496.166667,5,114166.4,0,4080,,SQL,,Python,"SQL,,Python"
3352,Aubree,Mooney,,Groundman,Production       ,2023-02-22,,-1499.3,3,38371.52,0,9513.6,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
3353,Haven,Donaldson,,Lineman,Production       ,2020-03-29,,-1463.966667,3,37593.12,4835.07,12.04,Pig,,R,Python,",R,Python"
3356,Cade,Heath,,Technician,Production       ,2018-11-10,,-1447.133333,3,30377.84,2277.84,613.76,,,SAS,,",SAS,"
3357,Sidney,Hooper,,Director,Production       ,2022-08-30,,-1493.433333,1,40018.8,14.32,0,,,SAS,Python,",SAS,Python"
3359,Anika,Arroyo,,Laborer,Production       ,2020-11-29,,-1472.133333,3,62313.1,1421.68,2248.29,Hive,SQL,R,Python,"SQL,R,Python"
3360,Fatima,Kemp,,Safety,Production       ,2021-03-24,,-1475.966667,2,54040.22,5947.32,11.93,MapReduce/Elastic MapReduce,SQL,STATA,Python,"SQL,STATA,Python"
3362,Tony,Cooke,,Laborer,Production       ,2021-08-02,,-1480.333333,1,51512.32,12113.82,2955.67,,SQL,,,"SQL,,"
3363,Trevor,Barry,,Laborer,Production       ,2022-03-30,,-1488.333333,5,49387.2,4380.6,1610.77,NoSQL,SQL,R,Python,"SQL,R,Python"
3365,Shania,Flores,,Laborer,Production       ,2020-12-02,,-1472.233333,3,13886.35,0,493.92,,SQL,,,"SQL,,"
3370,Jadiel,Dickson,,Laborer,Production       ,2022-06-20,,-1491.066667,3,93542.4,0,7984.6,,,SPSS,,",SPSS,"
3373,Karter,Thornton,,Foreman,Production       ,2018-09-22,,-1445.5,2,86900.78,5355.57,3113.41,,,SAS,Python,",SAS,Python"
3376,Maren,Anderson,,Technician,Production       ,2023-07-06,,-1503.766667,5,51162.03,2712.36,3751.18,Hadoop,SQL,SAS,Python,"SQL,SAS,Python"
3378,Enzo,Carney,,Technician,Production       ,2021-05-26,,-1478.066667,3,44019.06,356.54,4.4,,mySQL,R,Ruby,"mySQL,R,Ruby"
3380,Victor,Ibarra,,Technician,Production       ,2023-06-27,,-1503.466667,1,36695.6,105.06,0,Pig,,R,,",R,"
3381,Annabelle,Marquez,,Foreman,Production       ,2022-12-20,,-1497.166667,3,117124.8,0,4680,Hive,SQL,R,Python,"SQL,R,Python"
3382,Romeo,Gordon,,Administrator,Production       ,2018-11-10,,-1447.133333,5,75755.2,38325.39,5998.9,NoSQL,Teradata,R,Python,"Teradata,R,Python"
3384,Dennis,Hays,,Operator,Production       ,2019-03-07,,-1451.033333,3,75755.2,20293.83,6780.56,,,SPSS,Python,",SPSS,Python"
3385,Kelly,Fritz,,Technician,Production       ,2022-03-13,,-1487.766667,3,37943.6,158.34,0,,SQL,SAS,,"SQL,SAS,"
3387,Sabrina,Holt,,Supervisor,Production       ,2019-03-06,,-1451,3,0,0,2012.5,Hive,SQL,STATA,Python,"SQL,STATA,Python"
3388,Zoie,Logan,,Technician,Production       ,2019-04-19,,-1452.466667,1,59635.2,0,4794.8,MapReduce/Elastic MapReduce,SQL,SPSS,Ruby,"SQL,SPSS,Ruby"
3389,Finley,Medina,,Laborer,Production       ,2020-08-12,,-1468.5,1,7122.01,0,0,MapReduce/Elastic MapReduce,,R,Python,",R,Python"
3391,Odin,Camacho,,Project Manager,Production       ,2020-01-13,,-1461.433333,3,50439.44,8461.89,1877.38,,SQL,MatLab,Python,"SQL,MatLab,Python"
3393,Skyla,Santiago,,Flagger,Production       ,2018-08-25,,-1444.566667,3,57451.2,3062.44,9941.02,NoSQL,,R,Python,",R,Python"
3394,Harley,Beard,,Technician,Production       ,2021-05-24,,-1478,2,53948.8,0,0,Pig,,R,Ruby,",R,Ruby"
3397,Rylan,Garrison,,Driller,Production       ,2022-11-05,,-1495.666667,3,75755.2,4092.13,5079.03,,SQL,R,,"SQL,R,"
3400,Lorenzo,Short,,Mechanic,Production       ,2021-09-21,,-1482,1,90781.76,32194.33,3976.25,,,STATA,,",STATA,"
3410,Laci,Klein,,Manager,Production       ,2018-12-18,,-1448.4,3,33017.04,0,4.73,Hadoop,,,,",,"
3411,Brenda,Boone,,Administrative,Production       ,2022-10-06,,-1494.666667,2,71.39,0,0,,SQL,SAS,Ruby,"SQL,SAS,Ruby"
3412,Andrea,Walters,,Mechanic,Production       ,2019-12-28,,-1460.9,3,75755.2,4162.69,8775.2,,,SAS,,",SAS,"
3413,Jovanny,Matthews,,Laborer,Production       ,2019-11-25,,-1459.8,5,320.63,0,0,Pig,SQL,SAS,,"SQL,SAS,"
3414,Hunter,Silva,,Foreman,Production       ,2022-06-03,,-1490.5,3,45029.83,313.93,0,,,SAS,Python,",SAS,Python"
3416,Aron,Waters,,Director,Production       ,2020-10-02,,-1470.2,2,53323.2,3218.04,3867.52,Hadoop,,,Python,",,Python"
3417,Brayden,Singh,,Splicer,Production       ,2022-02-07,,-1486.633333,1,85434.87,28240.31,3594.67,Hadoop,,R,Python,",R,Python"
3418,Karma,Palmer,,Coordinator,Production       ,2022-10-14,,-1494.933333,4,83903.84,68993.05,2517.83,MapReduce/Elastic MapReduce,SQL,,Ruby,"SQL,,Ruby"
3419,Stanley,Reyes,,Foreman,Production       ,2019-10-14,,-1458.4,2,67720,0,4500,,,,,",,"
3423,Adyson,Strickland,,Engineer,Production       ,2020-12-28,,-1473.1,3,64083.2,11412.15,4574.49,NoSQL,,,,",,"
3426,Chace,Kerr,,Warehouse Technician,Production       ,2022-04-27,,-1489.266667,2,75755.2,15339.8,5883.68,NoSQL,mySQL,SPSS,Python,"mySQL,SPSS,Python"
3427,Uriah,Bridges,,Accounting,Production       ,2019-09-20,,-1457.6,4,75755.2,0,5501.33,Hive,SQL,R,Python,"SQL,R,Python"
3428,Paula,Small,,Labor,Production       ,2023-02-11,,-1498.933333,3,14926.68,2206.78,11.7,,SQL,,Python,"SQL,,Python"
3429,Edward,Buck,,Assistant,Sales,2018-12-10,,-1448.133333,4,54816.2,2901.07,2414.6,NoSQL,SQL,,Python,"SQL,,Python"
3430,Michael,Riordan,,Clerk,Sales,2021-06-21,,-1478.933333,2,70340.83,17741.08,1133.07,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
3431,Jasmine,Onque,,Laborer,Sales,2019-06-29,,-1454.833333,3,103272,0,869.6,Pig,,R,Python,",R,Python"
3432,Maruk,Fraval,,Driver,Sales,2020-01-17,,-1461.566667,3,80.02,0,0,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
3435,Jac,McKinzie,,Executive Assistant,Sales,2018-08-18,,-1444.333333,3,80586.8,0,1638,,,SAS,Python,",SAS,Python"
3437,Myriam,Givens,,Technician,Sales,2023-08-04,,-1504.733333,5,42310.4,1487.76,725,Hive,SQL,R,Python,"SQL,R,Python"
3441,Prater,Jeremy,,Lineman,Sales,2019-04-28,,-1452.766667,4,4689.92,0,4710.68,NoSQL,SQL,R,Python,"SQL,R,Python"
3445,Reid,Park,,Supervisor,Sales,2021-01-16,,-1473.733333,4,61368,443.54,1494.9,,,,Ruby,",,Ruby"
3446,Hector,Dalton,,Driller,Sales,2021-08-24,,-1481.066667,2,39523.68,732.52,26.44,,,,,",,"
3452,Jaydon,Blackburn,,Foreman,Sales,2022-11-08,,-1495.766667,2,26009.1,0,6869.66,,,,Java/Javascript,",,Java/Javascript"
3453,Bridger,Carter,,Engineer,Sales,2022-10-13,,-1494.9,4,85742.59,35142.06,2188.21,,,R,Python,",R,Python"
3454,Leon,Beard,,Foreman,IT/IS,2022-09-11,,-1493.833333,4,75755.2,2057.18,7035.71,Hadoop,SQL,SAS,Python,"SQL,SAS,Python"
3456,Axel,Howe,,Technician,Sales,2023-03-06,,-1499.7,3,36547,6.79,1872,,mySQL,R,Ruby,"mySQL,R,Ruby"
3457,Milton,Wall,,Technician,Sales,2020-09-25,,-1469.966667,3,54359.84,0,0,,,,,",,"
3460,Alisa,James,,Lineman,Sales,2020-02-19,,-1462.666667,3,76954.56,3822.65,6413.25,NoSQL,Teradata,R,Python,"Teradata,R,Python"
3465,Willow,Stuart,,Flagger,Sales,2021-11-08,,-1483.6,3,34185.6,1712.38,2297,Hive,SQL,STATA,Python,"SQL,STATA,Python"
3467,Celia,Curtis,,Engineer,Sales,2020-05-06,,-1465.233333,1,58404.96,9.6,0,MapReduce/Elastic MapReduce,,R,Python,",R,Python"
3468,Valentin,Reilly,,Foreman,Sales,2019-09-09,,-1457.233333,4,45396.8,1848.27,432.77,,SQL,R,Python,"SQL,R,Python"
3471,Jonathan,Adkins,,Foreman,Sales,2020-02-29,,-1463,4,64434,4561.85,3052.79,NoSQL,,R,Python,",R,Python"
3472,Nevaeh,Soto,,Director,Sales,2023-01-15,,-1498.033333,4,64083.2,4259.85,6897.14,Pig,,R,Ruby,",R,Ruby"
3473,Chaim,Mata,,Manager,Sales,2023-06-29,,-1503.533333,2,40004,0,0,,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
3474,Arely,Patton,,Laborer,Sales,2020-03-09,,-1463.3,2,75755.2,13350.92,5344.84,,SQL,R,,"SQL,R,"
3477,Sonny,Horne,,Laborer,IT/IS,2019-04-07,,-1452.066667,2,65913.6,0,2407.84,Pig,,R,Python,",R,Python"
3483,Jaslene,Harding,,Coordinator,Sales,2021-09-26,,-1482.166667,1,75755.2,0,1999.58,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
3484,Albert,Gonzalez,,Model Assistant,Sales,2018-08-29,,-1444.7,4,72992.74,38048.87,7071.8,,SQL,SAS,Python,"SQL,SAS,Python"
3485,Jaiden,Johnson,,Laborer,Sales,2021-10-26,,-1483.166667,5,18384,0,958.33,Hadoop,,R,Python,",R,Python"
3487,Kimora,Parsons,,Administrator,Sales,2023-03-15,,-1500,4,55248.4,0,584.14,Pig,SQL,,Python,"SQL,,Python"
3488,Willie,Patterson,,Lineman,Sales,2022-09-09,,-1493.766667,2,60825.6,3237.26,2437.9,Hadoop,,,,",,"
3489,Devyn,Powers,,Laborer,Sales,2022-03-04,,-1487.466667,2,75808.56,0,2969.6,,SQL,SAS,Ruby,"SQL,SAS,Ruby"
3490,Weston,Preston,,Director,Sales,2019-02-11,,-1450.233333,2,30925.09,1275.34,7366.66,,,SAS,,",SAS,"
3491,Lennon,Buchanan,,Driver,Sales,2021-01-26,,-1474.066667,5,108550.91,0,6683.2,Pig,SQL,SAS,,"SQL,SAS,"
3492,Vicente,Merritt,,Clerk,Sales,2019-11-26,,-1459.833333,1,64136.6,4390.06,1786.92,,,SAS,Python,",SAS,Python"
3493,Hugo,Clay,,Project Manager,Sales,2019-07-15,,-1455.366667,5,79311.88,4351.91,4036.37,Hadoop,Oracle,,Java/Javascript,"Oracle,,Java/Javascript"
3494,Cohen,Raymond,,Technician,Sales,2020-06-18,,-1466.666667,4,56974.4,0,4479.5,Hadoop,,,Python,",,Python"
3496,Aspen,Bentley,,Administrator,Sales,2021-12-02,,-1484.4,5,76947.2,3911.23,4639.05,MapReduce/Elastic MapReduce,SQL,,Ruby,"SQL,,Ruby"
3497,Graham,Rodriguez,,Lineman,Sales,2021-12-08,,-1484.6,1,75755.2,29777.05,17199.76,,,,,",,"
3502,Eugene,Marks,,Electrician,Sales,2019-10-01,,-1457.966667,1,59910.8,0,3100.22,NoSQL,mySQL,R,Python,"mySQL,R,Python"
3503,Geovanni,Pugh,,Manager,Sales,2022-01-20,,-1486.033333,4,84929.6,0,3769.3,,,SPSS,,",SPSS,"
3504,Javon,Kelley,,Laborer,Sales,2021-10-10,,-1482.633333,2,63570.32,0,2487.2,NoSQL,mySQL,SPSS,Python,"mySQL,SPSS,Python"
3505,Amaya,Hicks,,Groundman,Sales,2020-08-29,,-1469.066667,1,58559.36,0,0,Hadoop,,R,Python,",R,Python"
3508,Aidan,Harding,,Laborer,Sales,2021-07-13,,-1479.666667,5,97561.85,93187.54,3206.75,,SQL,SAS,,"SQL,SAS,"
3509,Cruz,Boyer,,Project Controls,Sales,2021-04-14,,-1476.666667,2,51798.4,5776.39,557.03,Hive,,,Python,",,Python"
3510,Raven,Koch,,Laborer,Sales,2020-02-10,,-1462.366667,2,81848,0,7289,MapReduce/Elastic MapReduce,SQL,SPSS,Python,"SQL,SPSS,Python"
3514,Alexus,Estes,,Manager,Sales,2020-04-15,,-1464.533333,1,102472.8,0,3974,,SQL,R,Python,"SQL,R,Python"
3517,Milagros,Francis,,Splicer,Sales,2020-02-19,,-1462.666667,4,46122.2,377.86,2361.56,,SQL,,Python,"SQL,,Python"
3521,Jocelyn,Bradford,,Electrician,Sales,2019-02-26,,-1450.733333,4,45550.4,0,1250,,SQL,SAS,Python,"SQL,SAS,Python"
3522,Marques,Armstrong,,Splicer,Sales,2020-03-02,,-1463.066667,1,22268.2,210.12,16.36,,SQL,SAS,Python,"SQL,SAS,Python"
3526,Darius,Krause,,Foreman,Sales,2022-09-15,,-1493.966667,4,72825.6,0,4345.08,,SQL,,,"SQL,,"
3528,Kymani,Benjamin,,Accounting,Sales,2022-10-13,,-1494.9,2,7004.68,0,0.8,Pig,,R,Python,",R,Python"
3530,Zariah,Black,,Tower Hand,Sales,2019-11-13,,-1459.4,2,138948.4,0,11753.4,Hive,,SAS,Ruby,",SAS,Ruby"
3531,Ronnie,Mayer,,Project Manager,Sales,2023-06-17,,-1503.133333,1,67720,0,0,Hive,,SAS,Python,",SAS,Python"
3532,Marlon,Ford,,Technician,IT/IS,2021-10-14,,-1482.766667,1,43673.75,256.61,2500,Pig,SQL,STATA,,"SQL,STATA,"
3534,Lee,Frye,,Engineer,Sales,2018-09-14,,-1445.233333,4,58732.64,22.27,5000,,SQL,STATA,,"SQL,STATA,"
